3
3
1
1
4
2
4
4
1
3
6
7
2
2
1
8
1
6
4
9
4
3
5
2
2
5
1
4
4
12
21
7
1
2
4
1
3
1
1
1
2
1
2
1
3
2
3
15
10
1
5
4
8
6
3
3
8
1
5
8
1
1
5
3
3
3
1
5
4
2
1
2
2
1
4
4
2
7
2
4
1
3
2
2
1
3
2
1
1
1
1
1
2
5
2
1
2
2
2
2
2
13
1
1
1
3
3
1
1
8
1
1
3
4
3
16
5
3
2
26
4
3
3
4
2
4
1
1
3
1
2
1
1
3
2
6
1
3
2
1
1
1
2
1
4
1
4
1
2
2
2
1
1
2
4
6
1
1
20
17
1
1
6
1
1
1
1
2
2
2
2
6
2
1
1
5
1
1
4
1
3
1
2
1
2
3
1
1
2
4
1
2
2
6
2
3
2
2
2
3
1
1
2
3
4
1
3
1
1
1
1
4
40
2
1
3
3
3
5
2
9
1
4
5
1
11
3
2
1
7
2
18
1
5
2
2
23
2
1
1
7
2
2
2
3
1
3
6
18
1
4
3
22
6
24
2
1
9
3
19
1
1
6
1
10
3
4
1
2
1
2
1
4
3
5
1
8
2
8
2
3
1
1
6
1
10
6
2
2
5
1
1
2
4
1
4
3
3
5
2
1
1
1
2
8
1
2
1
1
4
1
1
4
3
1
2
3
6
1
2
2
4
36
4
3
9
1
4
1
2
4
1
1
1
2
2
1
17
1
1
2
1
5
6
4
1
2
1
2
3
2
1
1
6
2
1
2
7
1
4
3
1
1
2
26
1
3
2
1
3
1
6
1
3
51
8
2
1
1
2
3
5
3
4
2
1
1
2
1
3
2
1
3
5
1
2
27
1
1
5
2
7
1
7
2
1
1
2
19
1
2
4
5
1
1
1
3
4
4
1
1
1
4
3
6
1
1
1
1
4
3
2
4
1
3
5
17
1
4
2
4
2
1
1
3
2
3
3
6
2
3
2
1
1
1
5
8
2
12
37
1
3
3
3
8
1
4
4
4
4
1
5
2
7
1
4
1
1
1
1
6
4
3
4
4
1
2
6
1
3
1
3
2
3
4
7
1
6
3
1
1
2
3
5
1
1
3
1
1
7
2
2
2
6
1
1
1
9
2
1
4
1
3
2
10
2
40
2
6
1
8
4
3
2
2
1
10
1
1
1
11
3
5
6
2
4
2
2
3
2
5
2
4
1
2
2
3
1
1
1
1
8
2
1
1
1
1
9
5
1
1
2
2
3
5
1
2
3
1
3
3
3
1
2
5
5
2
2
2
4
2
4
1
1
8
1
1
4
3
1
1
2
3
2
3
4
3
4
1
5
2
2
1
4
1
5
1
1
4
1
3
1
1
2
5
1
1
1
1
1
1
1
2
6
5
1
2
2
2
1
2
1
2
4
1
2
1
4
1
2
3
2
2
1
2
6
1
3
1
2
1
2
4
6
4
1
1
2
4
3
2
2
7
2
11
2
3
4
3
1
1
1
5
1
4
11
3
3
6
20
10
8
8
5
5
1
1
2
2
1
2
1
2
3
1
4
10
1
4
1
4
1
2
2
1
4
2
2
4
3
3
1
1
3
8
1
1
1
1
46
1
11
2
3
1
1
2
2
1
8
1
1
1
1
3
2
3
1
1
1
3
1
1
1
3
4
3
3
3
1
8
7
3
2
1
4
2
4
2
2
3
1
1
4
7
1
1
1
2
3
1
2
2
1
1
2
3
9
3
5
1
6
3
1
14
2
1
2
6
37
34
2
4
4
1
1
6
4
6
1
1
6
1
2
2
1
1
2
1
1
2
2
1
1
4
2
1
5
1
4
12
1
3
3
4
5
6
1
5
1
1
1
1
14
1
4
5
2
2
2
1
3
2
2
6
6
1
1
1
2
1
2
2
3
3
1
1
1
6
2
1
11
1
1
3
5
2
6
1
4
5
1
6
1
2
4
1
2
1
1
11
3
4
4
2
4
6
4
3
1
5
1
2
2
1
5
2
1
1
2
7
1
3
4
1
1
7
2
4
3
1
6
3
4
1
3
1
3
1
47
3
7
1
2
4
3
1
6
1
12
6
2
5
1
2
5
2
6
2
1
1
1
2
2
1
3
1
5
1
1
1
2
1
2
8
3
1
1
9
2
7
1
1
7
1
2
1
1
1
4
3
1
1
3
2
3
7
2
4
4
1
1
1
4
5
2
1
5
8
4
9
7
1
3
2
2
9
3
1
3
1
1
3
1
1
62
1
17
2
3
3
2
1
2
1
5
2
3
3
6
3
2
4
2
4
7
2
1
2
4
1
4
2
3
4
20
1
4
3
43
2
3
6
1
1
41
1
6
1
1
2
1
1
1
3
1
4
5
5
1
6
5
4
2
2
1
2
1
4
2
2
1
2
1
1
1
4
3
1
1
1
2
1
2
1
1
6
4
1
4
2
2
2
4
3
2
28
1
1
1
7
12
2
3
2
3
3
1
1
1
1
3
1
3
1
4
5
2
2
8
1
22
3
1
2
1
4
1
19
3
2
1
15
1
1
5
2
1
10
2
4
2
3
2
6
1
3
1
6
3
3
13
4
7
3
7
2
1
2
1
1
5
5
5
3
3
1
3
2
3
4
7
1
3
7
2
4
3
3
6
2
2
1
3
1
1
2
9
2
6
2
1
19
3
2
4
8
3
9
6
3
6
3
23
1
3
4
12
3
2
1
4
2
5
1
2
1
1
4
4
2
3
4
3
1
1
1
1
3
1
1
12
27
1
2
4
3
14
2
2
2
4
1
2
2
3
3
6
1
1
4
3
3
1
1
1
2
6
2
1
1
1
6
1
1
1
1
1
